step,split,task_loss,reg_loss,topo_drift,condition
0,train,0.8349300622940063,0.0,6.017925794269316,no_reg
1,train,0.566068708896637,0.0,5.840846145104985,no_reg
2,train,1.235473394393921,0.0,6.072960709587527,no_reg
3,train,0.9379443526268005,0.0,5.975830380789167,no_reg
4,train,1.1729718446731567,0.0,5.965193978142667,no_reg
5,train,1.6476632356643677,0.0,6.086375844883157,no_reg
6,train,0.7726485729217529,0.0,5.969250103105446,no_reg
7,train,1.067460060119629,0.0,6.01580270972957,no_reg
8,train,1.3027598857879639,0.0,5.937051804263805,no_reg
9,train,1.9955849647521973,0.0,6.0433286515999125,no_reg
10,train,4.560791015625,0.0,6.064827576091346,no_reg
11,train,4.185702323913574,0.0,6.092337230760303,no_reg
12,train,2.556870698928833,0.0,6.0855373191908395,no_reg
13,train,3.997525453567505,0.0,6.0647770305402755,no_reg
14,train,3.5203704833984375,0.0,6.058115131909437,no_reg
15,train,5.210305690765381,0.0,6.093358200631487,no_reg
16,train,3.875009536743164,0.0,6.043051155296565,no_reg
17,train,4.317564964294434,0.0,6.085235398520879,no_reg
18,train,5.596741676330566,0.0,6.085380455530265,no_reg
19,train,3.122396469116211,0.0,6.025078480824099,no_reg
19,val,2.47108399271965,0.0,6.031857566376388,no_reg
20,train,2.311955690383911,0.0,6.032829858767831,no_reg
21,train,1.2523995637893677,0.0,5.9787762987550686,no_reg
22,train,2.8248937129974365,0.0,5.93256296662607,no_reg
23,train,1.4027742147445679,0.0,5.943578715883885,no_reg
24,train,2.0906362533569336,0.0,6.009900551295874,no_reg
25,train,1.9710233211517334,0.0,6.024589153309397,no_reg
26,train,1.1083680391311646,0.0,5.94847081855013,no_reg
27,train,1.3544093370437622,0.0,6.010326487950467,no_reg
28,train,2.1308164596557617,0.0,6.01418097286738,no_reg
29,train,1.416205883026123,0.0,5.96204167287562,no_reg
30,train,2.632004499435425,0.0,5.92109513754869,no_reg
31,train,2.0523746013641357,0.0,5.975476825454775,no_reg
32,train,2.2317562103271484,0.0,5.984626399662002,no_reg
33,train,2.7905313968658447,0.0,6.020112044607972,no_reg
34,train,2.8807904720306396,0.0,5.9538063935853485,no_reg
35,train,2.830353021621704,0.0,5.968107650644844,no_reg
36,train,2.716970920562744,0.0,5.958920203360576,no_reg
37,train,3.6449084281921387,0.0,5.958173136214674,no_reg
38,train,3.5716803073883057,0.0,5.990801314377647,no_reg
39,train,3.784071445465088,0.0,5.9900758008015345,no_reg
39,val,2.337643164396286,0.0,6.034532913262575,no_reg
40,train,0.6602206826210022,0.0,6.02011955193581,no_reg
41,train,0.43649905920028687,0.0,5.862571779093424,no_reg
42,train,0.8106346130371094,0.0,6.074724050641003,no_reg
43,train,0.7869263291358948,0.0,5.985506579858545,no_reg
44,train,0.8785009384155273,0.0,5.959787090111644,no_reg
45,train,1.3483710289001465,0.0,6.090872329475686,no_reg
46,train,0.7017792463302612,0.0,5.986141389761571,no_reg
47,train,0.8269268870353699,0.0,6.029456860780793,no_reg
48,train,1.070873498916626,0.0,5.933748829400275,no_reg
49,train,1.2628107070922852,0.0,6.050465899828808,no_reg
50,train,4.24478006362915,0.0,6.058209907506631,no_reg
51,train,3.7354238033294678,0.0,6.0995646627533135,no_reg
52,train,2.3317947387695312,0.0,6.09182898508849,no_reg
53,train,3.672591209411621,0.0,6.060880256019223,no_reg
54,train,3.2836825847625732,0.0,6.065797429698144,no_reg
55,train,4.592266082763672,0.0,6.095624361019902,no_reg
56,train,3.485340118408203,0.0,6.042689012875615,no_reg
57,train,3.4151270389556885,0.0,6.0907036370533785,no_reg
58,train,5.031921863555908,0.0,6.08642255922356,no_reg
59,train,2.7931137084960938,0.0,6.02642373027542,no_reg
59,val,2.1025807350873946,0.0,6.038224587837687,no_reg
60,train,1.9434362649917603,0.0,6.035800917851374,no_reg
61,train,1.03443443775177,0.0,5.99836096121705,no_reg
62,train,2.534904718399048,0.0,5.96247986525606,no_reg
63,train,1.1815062761306763,0.0,5.95632447661517,no_reg
64,train,1.8728646039962769,0.0,6.015221717372289,no_reg
65,train,1.5642999410629272,0.0,6.033609122693023,no_reg
66,train,0.9070385694503784,0.0,5.9605636604013,no_reg
67,train,1.1636930704116821,0.0,6.021943083870154,no_reg
68,train,1.8155993223190308,0.0,6.013698763732955,no_reg
69,train,1.2035698890686035,0.0,5.979340579283331,no_reg
70,train,2.2774362564086914,0.0,5.937104273650041,no_reg
71,train,1.7488573789596558,0.0,5.979549259319446,no_reg
72,train,1.9730161428451538,0.0,5.987512289711853,no_reg
73,train,2.2441864013671875,0.0,6.029883249125677,no_reg
74,train,2.453603744506836,0.0,5.959062038331349,no_reg
75,train,2.531712770462036,0.0,5.986703588261026,no_reg
76,train,2.3515336513519287,0.0,5.96177318338744,no_reg
77,train,3.0733602046966553,0.0,5.971150984459399,no_reg
78,train,3.071514844894409,0.0,5.9852789753043245,no_reg
79,train,3.1213912963867188,0.0,5.994042967669539,no_reg
79,val,1.877961479127407,0.0,6.039740579924646,no_reg
80,train,0.6024017333984375,0.0,6.0196046754824355,no_reg
81,train,0.3941524028778076,0.0,5.896428083758144,no_reg
82,train,0.5574394464492798,0.0,6.066451137804962,no_reg
83,train,0.5802940726280212,0.0,5.988865386936802,no_reg
84,train,0.6341975927352905,0.0,5.951424703859789,no_reg
85,train,1.1050002574920654,0.0,6.088889036395277,no_reg
86,train,0.5961719155311584,0.0,5.987140468148264,no_reg
87,train,0.6834471821784973,0.0,6.0475531454784734,no_reg
88,train,0.7547078132629395,0.0,5.9456359803392855,no_reg
89,train,0.9046050906181335,0.0,6.054420486015083,no_reg
90,train,3.408690929412842,0.0,6.063677537442771,no_reg
91,train,2.8215785026550293,0.0,6.086983094894038,no_reg
92,train,1.7447279691696167,0.0,6.091591577256339,no_reg
93,train,3.080620765686035,0.0,6.0709881523796545,no_reg
94,train,2.810580253601074,0.0,6.06416359026192,no_reg
95,train,3.487030029296875,0.0,6.095221007260381,no_reg
96,train,2.6998982429504395,0.0,6.050363101082862,no_reg
97,train,2.5812652111053467,0.0,6.09457954822389,no_reg
98,train,4.02902364730835,0.0,6.092119584792938,no_reg
99,train,2.100351572036743,0.0,6.026864002678942,no_reg
99,val,1.6247129395604134,0.0,6.039943679978799,no_reg
