step,split,task_loss,reg_loss,topo_drift,condition
0,train,1.1971709728240967,0.0,6.966439255731251,no_reg
1,train,0.7825523018836975,0.0,6.508479526293565,no_reg
2,train,1.9487788677215576,0.0,7.0308963493366585,no_reg
3,train,1.292129635810852,0.0,6.925698933667798,no_reg
4,train,1.4905613660812378,0.0,6.701610807562976,no_reg
5,train,2.149214506149292,0.0,7.050025933320096,no_reg
6,train,1.090124487876892,0.0,6.926497221726737,no_reg
7,train,1.5008978843688965,0.0,6.972146412919557,no_reg
8,train,1.25637686252594,0.0,6.756583732239907,no_reg
9,train,1.3054968118667603,0.0,7.030829260896427,no_reg
10,train,4.300074100494385,0.0,7.04936382070686,no_reg
11,train,4.085635185241699,0.0,7.034517264863909,no_reg
12,train,3.577357292175293,0.0,7.058011519682163,no_reg
13,train,3.980764389038086,0.0,7.082412701273451,no_reg
14,train,3.379472017288208,0.0,7.021464341550803,no_reg
15,train,4.901735305786133,0.0,7.081478632736735,no_reg
16,train,4.167455196380615,0.0,7.053359163448209,no_reg
17,train,4.425052165985107,0.0,7.068868602173497,no_reg
18,train,5.101452350616455,0.0,7.057031697734454,no_reg
19,train,3.561976671218872,0.0,7.060561426110822,no_reg
19,val,2.5427263975143433,0.0,6.976026246449365,no_reg
20,train,2.2064223289489746,0.0,7.000840410061215,no_reg
21,train,1.2989493608474731,0.0,6.969144064685774,no_reg
22,train,2.440387010574341,0.0,6.891067499315999,no_reg
23,train,1.9038476943969727,0.0,6.998493911191296,no_reg
24,train,2.00547194480896,0.0,6.992874349468209,no_reg
25,train,1.5048681497573853,0.0,7.003307006721037,no_reg
26,train,1.2396061420440674,0.0,6.9314816344907,no_reg
27,train,1.592368721961975,0.0,7.00518692230695,no_reg
28,train,2.0853559970855713,0.0,7.002538480807275,no_reg
29,train,1.245257019996643,0.0,6.972085789938768,no_reg
30,train,2.295140266418457,0.0,6.916803107453586,no_reg
31,train,1.9643667936325073,0.0,6.921319884499415,no_reg
32,train,2.6876776218414307,0.0,6.916117549726687,no_reg
33,train,2.8446083068847656,0.0,6.961943349472938,no_reg
34,train,2.63614821434021,0.0,6.912206368513279,no_reg
35,train,2.7918670177459717,0.0,6.866601616177409,no_reg
36,train,2.432758331298828,0.0,6.952666100276622,no_reg
37,train,3.6037676334381104,0.0,6.888479380049637,no_reg
38,train,3.2882144451141357,0.0,6.992007092305652,no_reg
39,train,3.1391713619232178,0.0,6.957109400683804,no_reg
39,val,2.3340903982520103,0.0,6.977753867933236,no_reg
40,train,0.7356728315353394,0.0,6.990425370653081,no_reg
41,train,0.4872356057167053,0.0,6.574534679642441,no_reg
42,train,1.2021900415420532,0.0,7.037869052387987,no_reg
43,train,0.8557267785072327,0.0,6.910480320497388,no_reg
44,train,0.9399116039276123,0.0,6.705755173799703,no_reg
45,train,1.4068032503128052,0.0,7.055028567769817,no_reg
46,train,0.7761867046356201,0.0,6.932336712812124,no_reg
47,train,0.9172108769416809,0.0,6.976337756304906,no_reg
48,train,0.785610556602478,0.0,6.762016762534496,no_reg
49,train,0.9042099118232727,0.0,7.045358966037527,no_reg
50,train,3.7183380126953125,0.0,7.052871442067452,no_reg
51,train,3.26031494140625,0.0,7.047298875635157,no_reg
52,train,2.978961944580078,0.0,7.065766757162448,no_reg
53,train,3.441075325012207,0.0,7.086314277562528,no_reg
54,train,2.95174241065979,0.0,7.017483496283379,no_reg
55,train,3.7481648921966553,0.0,7.084727126171465,no_reg
56,train,3.6972198486328125,0.0,7.056156109630312,no_reg
57,train,3.662022829055786,0.0,7.071822329685586,no_reg
58,train,4.150177001953125,0.0,7.042119302733649,no_reg
59,train,2.9537744522094727,0.0,7.044933264119511,no_reg
59,val,1.943562625348568,0.0,6.983409735985847,no_reg
60,train,1.5601574182510376,0.0,7.001021981645466,no_reg
61,train,1.0691648721694946,0.0,6.950053346660235,no_reg
62,train,1.9381165504455566,0.0,6.903366026384014,no_reg
63,train,1.55201256275177,0.0,6.98589483557059,no_reg
64,train,1.63131582736969,0.0,7.0237660253887455,no_reg
65,train,1.1975059509277344,0.0,7.005589701008368,no_reg
66,train,1.003951072692871,0.0,6.9186079987632985,no_reg
67,train,1.3432230949401855,0.0,7.013562560514236,no_reg
68,train,1.6984361410140991,0.0,7.0096634630505505,no_reg
69,train,0.9520540833473206,0.0,6.967747976629677,no_reg
70,train,1.7950513362884521,0.0,6.897544168990936,no_reg
71,train,1.4517030715942383,0.0,6.930535932194017,no_reg
72,train,2.2085092067718506,0.0,6.921374607898463,no_reg
73,train,2.1053478717803955,0.0,6.94938901345416,no_reg
74,train,2.1292951107025146,0.0,6.905926527845482,no_reg
75,train,2.252809762954712,0.0,6.897251327229745,no_reg
76,train,2.021371603012085,0.0,6.974183678213417,no_reg
77,train,2.7949318885803223,0.0,6.894383869333212,no_reg
78,train,2.7432098388671875,0.0,6.957769470475432,no_reg
79,train,2.54598331451416,0.0,6.9555070031266135,no_reg
79,val,1.7217141479253768,0.0,6.990643979248186,no_reg
80,train,0.5514184832572937,0.0,7.015018023082644,no_reg
81,train,0.36070364713668823,0.0,6.633665424406824,no_reg
82,train,0.7976709008216858,0.0,7.043658741933244,no_reg
83,train,0.5133629441261292,0.0,6.919346383023914,no_reg
84,train,0.5298300385475159,0.0,6.741737406430803,no_reg
85,train,1.2459551095962524,0.0,7.090067127657276,no_reg
86,train,0.6718263030052185,0.0,6.943388324046331,no_reg
87,train,0.5627179741859436,0.0,6.992018784500804,no_reg
88,train,0.5867640376091003,0.0,6.783494909533518,no_reg
89,train,0.6329914927482605,0.0,7.04694925565041,no_reg
90,train,3.1651291847229004,0.0,7.076524592143193,no_reg
91,train,2.5247159004211426,0.0,7.060082568074066,no_reg
92,train,2.55277419090271,0.0,7.081029868171627,no_reg
93,train,2.8455185890197754,0.0,7.07979180296983,no_reg
94,train,2.2403457164764404,0.0,7.017165041307697,no_reg
95,train,3.102065086364746,0.0,7.093228076895224,no_reg
96,train,2.8834025859832764,0.0,7.064667168330296,no_reg
97,train,2.5756731033325195,0.0,7.079876529567149,no_reg
98,train,3.3229939937591553,0.0,7.042976973243247,no_reg
99,train,2.193997859954834,0.0,7.05180527992985,no_reg
99,val,1.5284604251384735,0.0,6.99170448047809,no_reg
100,train,1.0364854335784912,0.0,7.009287115546657,no_reg
101,train,0.7539178133010864,0.0,6.960640254565242,no_reg
102,train,1.4454551935195923,0.0,6.901547057770006,no_reg
103,train,1.1577266454696655,0.0,6.97805906998127,no_reg
104,train,1.091515302658081,0.0,7.026388344134524,no_reg
105,train,0.8040547966957092,0.0,7.0130122036944,no_reg
106,train,0.7001243233680725,0.0,6.932495708263626,no_reg
107,train,0.9676291942596436,0.0,7.019521411265269,no_reg
108,train,1.263746976852417,0.0,7.022098502811708,no_reg
109,train,0.6459924578666687,0.0,6.957759523686643,no_reg
110,train,1.3641653060913086,0.0,6.937567941707522,no_reg
111,train,1.0262709856033325,0.0,6.92410533494757,no_reg
112,train,1.678566575050354,0.0,6.923212420104359,no_reg
